v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v6_4,v7,v8_1,v8_2,v8_3,v8_4,v8_5,v8_6,v9,v10,v11,v12_1,v12_2,v13_1,v13_2,v13_3,v14_1,v14_2,v14_3,v14_4,v14_5,v15,v16,v17,v18_1,v18_2,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,wei
1,235,69,5,1,97,99,99,99,1,1,2,3,4,99,99,8,10,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,8,10,9,9,10,9,9,10,8,9,9,4,8,2,.985754
2,115,41,9,1,97,99,99,99,1,4,3,99,99,99,99,0,0,0,98,99,99,99,99,97,99,99,99,99,2,2,2,99,99,999,2,2,2,2,2,5,2,2,2,3,2,3,4,3,2,.770515
3,330,101,1,1,1,4,99,99,1,4,1,99,99,99,99,7,7,7,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,98,7,8,9,6,8,98,9,7,8,4,4,1,2.798895
12,631,69,5,1,1,4,99,99,1,1,2,3,4,99,99,8,8,7,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,5,8,6,7,8,7,7,7,7,6,7,4,7,2,1.008662
6,807,78,4,1,97,99,99,99,1,4,2,99,99,99,99,7,9,7,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,10,9,9,8,8,8,9,8,8,8,4,7,2,1.042726
1,220,50,7,1,97,99,99,99,1,4,3,99,99,99,99,3,0,1,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,6,7,8,7,7,7,7,6,7,4,5,2,.733265
6,807,50,7,1,97,99,99,99,1,3,4,99,99,99,99,8,9,98,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,7,8,7,6,8,7,98,8,7,9,8,4,5,2,.790436
2,116,87,3,1,97,99,99,99,1,4,1,2,99,99,99,9,9,8,1,2,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,3,2,4,5,2,3,4,2,2,3,2,1,5,1,1.253084
3,334,51,7,1,97,99,99,99,1,4,99,99,99,99,99,0,0,0,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,0,0,0,0,5,0,0,5,0,0,0,4,7,1,.834858
1,234,57,6,1,4,99,99,99,1,2,3,1,4,96,99,8,8,8,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,6,7,8,6,9,9,8,8,8,8,9,4,8,2,.948702
2,116,32,10,1,98,99,99,99,1,4,99,99,99,99,99,98,98,98,97,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,4,4,2,.885256
10,506,74,4,1,1,3,4,99,1,4,3,2,99,99,99,8,8,8,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,1,3,3,8,8,5,3,5,5,3,8,4,8,2,1.202785
14,932,92,3,1,1,2,4,99,1,1,4,99,99,99,99,8,9,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,8,8,9,8,8,9,9,8,8,8,9,4,7,1,1.305972
13,621,99,1,1,1,3,4,99,1,3,4,99,99,99,99,7,9,8,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,6,9,8,9,8,8,9,9,9,9,7,4,4,2,2.448498
12,647,54,6,1,97,99,99,99,1,4,99,99,99,99,99,6,6,6,1,99,3,99,99,97,99,99,99,99,1,98,1,2,99,5,2,6,5,6,8,6,8,7,8,8,6,7,4,4,1,.988343
19,316,94,2,1,2,4,99,99,1,2,4,99,99,99,99,8,8,7,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,10,10,10,10,10,8,10,8,10,10,4,7,2,1.099598
5,724,76,4,1,4,99,99,99,1,1,4,99,99,99,99,7,6,6,1,2,1,2,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,7,7,7,7,7,8,8,7,8,4,7,1,1.174897
4,428,43,9,1,97,99,99,99,1,1,4,99,99,99,99,7,98,6,1,2,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,98,98,98,98,7,98,98,98,98,98,7,4,7,1,.76932
1,237,67,5,1,1,2,4,99,1,2,4,99,99,99,99,8,7,7,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,9,5,9,9,8,8,8,7,7,2,6,1,1.003383
6,802,59,6,1,1,99,99,99,1,4,99,99,99,99,99,0,8,8,2,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,6,8,7,8,8,8,7,8,8,8,8,4,5,2,1.022706
4,412,100,1,1,4,99,99,99,1,4,99,99,99,99,99,2,5,3,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,6,5,7,8,5,5,6,5,6,4,4,2,2.518318
2,108,86,3,1,97,99,99,99,1,4,2,99,99,99,99,6,7,9,2,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,1,5,7,4,7,9,8,8,8,7,5,7,4,7,2,1.332267
3,330,83,4,1,1,3,4,99,1,3,4,99,99,99,99,8,8,8,1,2,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,8,9,7,7,8,7,8,9,8,9,9,4,7,1,1.101092
10,520,51,7,1,97,99,99,99,1,4,99,99,99,99,99,0,5,3,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,98,98,5,10,5,5,8,8,5,5,4,5,2,.842427
14,940,57,6,1,1,99,99,99,1,4,99,99,99,99,99,3,10,5,2,99,97,99,99,97,99,99,99,99,98,1,2,99,99,999,2,5,7,5,5,7,7,8,6,4,5,8,4,5,2,.95418
1,237,62,6,1,97,99,99,99,1,1,99,99,99,99,99,10,10,10,2,99,97,99,99,97,99,99,99,99,98,2,2,99,99,999,2,8,9,10,3,6,5,4,6,2,8,10,4,7,1,.965734
1,242,61,6,1,1,2,3,4,1,4,1,99,99,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,9,9,10,9,10,6,9,8,5,8,7,2,8,1,.965734
1,242,79,4,1,4,99,99,99,1,4,3,2,99,99,99,3,5,5,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,8,7,5,5,5,6,7,7,5,8,4,7,1,.984658
10,511,57,6,1,97,99,99,99,1,4,99,99,99,99,99,7,5,7,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,5,5,6,5,5,5,5,4,6,2,1.089837
2,116,59,6,1,97,99,99,99,1,4,1,99,99,99,99,7,8,7,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,9,7,9,10,8,9,10,10,8,8,8,2,5,2,.990933
6,829,61,6,1,97,99,99,99,1,4,99,99,99,99,99,5,6,4,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,4,98,1,1.041132
6,828,82,4,1,4,99,99,99,1,4,99,99,99,99,99,8,8,8,2,99,98,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,98,8,9,7,8,7,7,7,7,4,7,2,1.042726
1,241,89,3,1,97,99,99,99,1,4,1,3,99,99,99,8,8,8,2,99,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,7,10,7,8,7,7,7,7,7,7,8,4,8,1,1.298502
8,302,80,4,1,1,2,4,99,1,4,2,99,99,99,99,10,10,8,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,8,10,8,8,10,8,8,10,8,8,8,4,8,2,.903284
3,320,98,2,1,2,4,99,99,1,4,1,99,99,99,99,4,6,7,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,5,7,9,9,8,10,9,8,9,2,4,1,1.45388
3,326,56,6,1,4,99,99,99,1,4,1,3,99,99,99,6,7,8,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,9,8,8,8,7,8,9,4,7,2,1.060953
1,247,88,3,1,1,4,99,99,1,4,1,99,99,99,99,8,7,7,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,7,6,7,6,8,6,9,8,7,6,8,2,5,1,1.199797
16,981,39,9,1,97,99,99,99,1,4,99,99,99,99,99,98,0,0,2,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,98,98,98,98,7,98,98,98,98,98,7,4,5,1,.979877
4,434,86,3,1,4,99,99,99,1,1,2,4,99,99,99,8,8,7,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,7,7,9,6,8,8,6,9,9,4,7,2,1.207068
1,247,45,8,1,4,99,99,99,1,4,99,99,99,99,99,7,8,8,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,8,6,8,7,6,8,9,7,8,4,4,1,.692528
2,106,49,7,1,97,99,99,99,1,3,4,99,99,99,99,6,7,7,2,99,2,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,5,7,8,8,8,8,8,7,8,8,4,7,2,.766033
14,928,45,8,1,97,99,99,99,1,4,99,99,99,99,99,10,10,98,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,0,98,98,98,98,98,98,10,2,98,98,4,6,1,.696512
1,220,66,5,1,4,99,99,99,1,4,3,99,99,99,99,7,6,6,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,5,8,5,5,6,5,5,6,7,5,9,4,5,1,1.003383
1,236,92,3,1,97,99,99,99,1,4,3,2,99,99,99,7,8,6,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,8,8,8,6,9,5,8,8,6,7,8,4,5,1,1.298502
19,316,85,3,1,4,99,99,99,1,4,3,1,99,99,99,10,10,9,2,99,3,99,99,97,99,99,99,99,2,2,2,99,99,999,2,10,5,8,10,10,5,10,5,10,8,10,4,8,2,1.098104
6,820,82,4,1,1,2,4,99,1,1,2,3,4,99,99,6,6,6,1,2,1,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,9,7,9,6,6,7,7,7,7,8,4,7,2,1.128582
5,730,77,4,1,97,99,99,99,1,4,1,99,99,99,99,9,8,9,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,10,8,8,8,8,8,8,8,8,9,4,7,2,1.154179
18,200,50,7,1,97,99,99,99,1,4,99,99,99,99,99,8,9,6,1,2,1,2,3,97,99,99,99,99,1,98,2,99,99,999,2,5,8,7,6,7,7,7,6,6,6,7,4,6,2,.83426
5,701,96,2,1,4,99,99,99,1,4,3,1,99,99,99,4,7,8,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,7,6,6,8,8,7,8,7,7,8,4,5,2,1.407963
2,106,37,10,1,97,99,99,99,1,1,3,4,99,99,99,2,6,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,6,8,7,8,8,8,8,5,5,7,4,7,2,.885256
2,108,54,6,1,1,2,4,99,1,3,4,99,99,99,99,10,7,8,2,99,3,99,99,97,99,99,99,99,1,98,2,99,99,999,2,9,9,10,10,10,8,9,10,10,10,9,4,6,1,1.008662
2,115,75,4,1,4,99,99,99,1,3,1,4,99,99,99,9,8,9,1,2,1,2,3,97,99,99,99,99,1,98,2,99,99,999,2,8,8,8,8,8,8,8,9,8,9,9,4,7,1,1.028383
9,360,62,6,1,97,99,99,99,1,1,3,4,99,99,99,10,10,10,1,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,0,6,6,6,6,5,5,0,5,4,4,4,7,2,1.060554
4,435,46,8,1,97,99,99,99,1,4,99,99,99,99,99,5,5,7,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,5,5,5,5,5,5,7,7,5,5,4,5,1,.70936
2,106,89,3,1,4,99,99,99,1,1,2,3,4,99,99,8,9,9,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,8,7,8,8,8,8,8,8,8,2,8,1,1.35627
5,722,84,3,1,1,3,4,99,1,4,3,1,2,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,2,2,2,99,99,999,2,10,10,10,10,10,10,10,10,10,10,10,4,7,2,1.406071
4,434,66,5,1,1,99,99,99,1,4,1,99,99,99,99,3,4,5,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,6,6,8,8,8,9,7,8,8,4,5,2,1.009658
11,540,82,4,1,97,99,99,99,1,2,4,99,99,99,99,8,8,7,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,8,8,6,7,4,6,6,6,6,6,4,7,2,1.176889
7,269,29,10,1,1,4,99,99,1,4,99,99,99,99,99,0,0,0,97,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,1,1,1,.942228
10,524,63,6,1,97,99,99,99,1,4,1,3,99,99,99,5,8,5,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,8,8,5,10,7,8,7,8,8,10,4,6,2,1.089837
3,334,80,4,1,97,99,99,99,1,4,2,99,99,99,99,8,9,7,1,2,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,8,7,8,6,6,8,8,7,8,8,7,2,7,2,1.170514
8,302,59,6,1,97,99,99,99,1,4,1,99,99,99,99,5,8,8,1,2,3,2,99,97,99,99,99,99,1,2,2,99,99,999,2,5,6,6,5,5,6,5,7,6,6,6,4,6,2,.818523
12,649,58,6,2,99,99,99,99,1,1,4,99,99,99,99,8,8,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,9,8,5,10,98,10,10,98,7,8,4,5,2,.970814
20,601,76,4,1,1,2,4,99,1,2,3,4,96,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,8,8,8,8,8,5,5,5,5,8,8,4,7,2,.724998
6,807,64,5,1,2,3,99,99,1,3,4,99,99,99,99,8,8,9,1,2,1,3,99,97,99,99,99,99,2,1,2,99,99,999,2,3,0,3,5,3,5,3,5,0,3,6,4,7,1,1.08167
2,104,998,5,1,97,99,99,99,1,4,1,99,99,99,99,7,7,7,1,2,1,2,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,6,7,8,7,7,6,6,5,8,4,7,2,1.029479
1,220,68,5,1,97,99,99,99,1,4,99,99,99,99,99,5,6,6,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,6,6,6,6,9,7,7,7,6,7,6,4,6,1,.926989
10,510,998,5,1,2,4,99,99,1,4,1,2,99,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,5,6,6,8,7,8,8,8,7,6,7,4,8,2,1.132466
4,406,37,10,1,97,99,99,99,1,1,4,99,99,99,99,98,98,7,1,2,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,98,98,98,98,9,98,98,98,98,98,8,1,7,1,.883662
2,100,46,8,1,97,99,99,99,1,4,3,99,99,99,99,6,8,8,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,3,8,7,5,6,5,5,6,6,6,7,4,7,2,.710555
4,407,88,3,1,97,99,99,99,1,4,99,99,99,99,99,5,3,5,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,6,6,5,5,5,4,6,7,6,7,6,4,7,1,1.228781
1,241,77,4,1,97,99,99,99,1,2,4,99,99,99,99,10,10,10,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,0,5,5,0,5,5,5,5,0,5,5,2,8,1,1.065634
6,802,40,9,1,1,99,99,99,1,4,99,99,99,99,99,98,5,5,2,99,2,99,99,97,99,99,99,99,2,2,2,99,99,999,2,7,7,7,7,7,7,7,8,6,7,5,4,5,2,.795416
2,106,73,5,1,4,99,99,99,1,1,4,3,96,99,99,10,8,9,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,2,7,7,6,9,6,9,8,4,8,10,4,8,1,.968423
18,204,85,3,1,4,99,99,99,1,4,99,99,99,99,99,4,6,7,97,99,98,99,99,97,99,99,99,99,2,1,2,99,99,999,2,6,10,8,7,10,9,9,8,8,7,10,2,7,2,1.45119
10,511,76,4,1,97,99,99,99,1,4,99,99,99,99,99,8,8,6,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,8,7,4,10,8,4,4,4,4,10,4,7,2,1.202785
12,632,73,5,1,4,99,99,99,1,4,99,99,99,99,99,8,8,7,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,7,8,8,7,7,8,6,7,7,4,7,2,1.008662
5,702,94,2,1,1,2,3,4,1,1,2,3,4,5,99,9,9,10,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,10,10,10,10,10,10,10,10,10,10,10,4,7,2,1.407963
14,900,58,6,1,97,99,99,99,1,4,1,2,3,99,99,10,9,9,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,6,6,8,8,9,8,10,10,9,10,9,4,8,2,.95418
4,427,64,5,1,4,99,99,99,1,3,1,2,96,99,99,9,9,9,2,99,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,6,7,4,4,7,5,5,3,5,4,8,4,8,1,1.027885
8,310,74,4,1,4,99,99,99,1,1,4,99,99,99,99,5,7,7,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,7,7,8,8,8,8,8,8,4,7,1,.995116
4,421,60,6,1,97,99,99,99,1,1,2,3,4,99,99,9,7,9,1,2,1,2,3,97,99,99,99,99,98,2,2,99,99,999,2,4,3,7,7,8,5,7,6,6,8,8,4,6,2,.97161
10,512,53,7,1,97,99,99,99,1,4,99,99,99,99,99,3,3,3,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,3,98,3,7,3,5,10,8,10,3,3,4,6,2,.842427
1,220,73,5,1,1,2,3,4,1,4,99,99,99,99,99,7,10,10,2,99,2,99,99,97,99,99,99,99,2,2,2,99,99,999,2,10,10,0,10,10,0,10,10,10,0,10,4,5,1,.926989
2,114,47,8,1,97,99,99,99,1,2,4,99,99,99,99,7,8,8,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,98,98,98,7,98,98,98,98,98,98,4,7,2,.710555
2,116,47,8,1,97,99,99,99,1,4,1,3,2,99,99,3,8,7,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,7,7,7,7,7,7,7,7,2,6,2,.710555
11,556,41,9,1,97,99,99,99,1,1,4,99,99,99,99,5,8,7,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,8,8,7,8,8,8,9,7,8,8,4,6,2,.897607
10,528,53,7,2,99,99,99,99,1,4,99,99,99,99,99,98,98,0,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,0,0,0,0,1,0,0,1,1,0,5,4,4,2,.842427
13,625,59,6,1,97,99,99,99,1,4,99,99,99,99,99,98,98,3,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,6,3,7,5,8,7,8,6,7,2,4,2,1.022606
1,235,86,3,1,1,2,3,4,1,4,96,99,99,99,99,8,7,10,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,8,7,7,8,9,7,7,8,6,4,5,1,1.199797
1,221,40,9,1,1,4,99,99,1,1,3,99,99,99,99,5,5,5,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,8,98,98,9,8,2,8,8,5,98,98,4,6,1,.751193
14,925,59,6,2,99,99,99,99,1,4,99,99,99,99,99,9,7,8,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,6,8,8,8,9,8,9,9,9,6,9,4,5,2,.95418
4,438,75,4,1,97,99,99,99,1,4,99,99,99,99,99,7,7,7,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,6,7,6,5,5,7,7,8,7,7,4,5,1,1.09153
5,709,50,7,1,97,99,99,99,1,4,99,99,99,99,99,98,98,98,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,98,98,5,6,98,7,98,8,8,7,2,3,2,.808463
4,406,71,5,1,97,99,99,99,1,4,3,99,99,99,99,9,9,8,1,2,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,7,7,7,9,8,7,7,8,8,7,4,7,2,.932865
6,820,79,4,1,4,99,99,99,1,4,3,1,2,99,99,7,8,8,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,8,9,8,8,8,8,8,8,8,9,8,4,7,2,1.042726
3,330,43,9,1,3,99,99,99,1,2,99,99,99,99,99,0,10,8,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,5,5,2,7,5,5,3,8,8,5,4,6,2,.825097
2,100,54,6,1,97,99,99,99,1,4,1,2,99,99,99,8,6,7,1,2,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,0,0,0,98,98,98,98,98,98,98,0,2,7,1,1.008662
17,880,78,4,1,4,99,99,99,1,4,2,3,99,99,99,7,8,8,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,8,9,8,8,9,8,9,8,9,9,9,4,7,2,1.322406
19,316,93,3,1,97,99,99,99,1,4,2,3,99,99,99,10,10,8,2,99,3,99,99,97,99,99,99,99,1,1,1,2,99,4,2,2,7,9,6,10,6,7,8,8,7,10,4,7,1,1.117925
4,437,93,3,1,2,3,4,99,1,4,3,1,2,99,99,8,9,7,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,5,6,8,7,7,7,8,8,7,8,8,2,7,2,1.30647
5,710,85,3,1,1,2,3,4,1,1,4,99,99,99,99,8,9,8,1,2,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,9,9,8,7,8,8,8,9,7,7,9,4,7,1,1.322605
12,630,998,4,1,1,99,99,99,1,4,99,99,99,99,99,6,6,6,1,99,1,99,99,97,99,99,99,99,2,2,2,99,99,999,2,8,9,8,8,8,6,8,8,8,7,6,4,7,1,1.090634
6,802,44,8,1,2,3,4,99,1,1,4,99,99,99,99,7,6,7,2,1,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,4,5,6,4,4,3,5,5,3,6,6,2,8,1,.746611
14,932,91,3,1,2,4,99,99,1,1,2,3,4,5,99,8,8,7,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,8,9,8,9,9,9,9,8,8,8,9,2,7,2,1.282864
2,116,41,9,1,97,99,99,99,1,1,4,99,99,99,99,5,5,98,1,99,1,99,99,97,99,99,99,99,1,98,2,99,99,999,2,98,98,98,98,3,98,98,98,98,98,98,4,7,1,.78446
18,201,55,6,1,1,2,99,99,1,4,99,99,99,99,99,5,5,5,1,2,1,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,3,2,4,2,5,3,6,5,5,4,1,4,2,.997307
1,220,55,6,1,97,99,99,99,1,4,99,99,99,99,99,0,0,0,97,99,97,99,99,97,99,99,99,99,98,98,98,99,99,999,2,8,5,5,7,8,5,7,7,7,7,7,4,4,2,.948702
5,710,66,5,1,97,99,99,99,1,4,2,99,99,99,99,10,8,10,1,99,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,98,10,10,10,10,10,10,10,10,10,10,4,7,1,1.106271
4,411,73,5,1,2,3,4,99,1,4,1,3,99,99,99,8,8,7,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,3,7,7,7,7,7,6,6,6,6,8,4,5,1,.949598
14,908,52,7,1,1,99,99,99,1,4,99,99,99,99,99,0,0,2,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,10,8,8,10,10,10,10,10,10,10,10,4,5,2,.681273
2,106,55,6,1,1,99,99,99,1,4,1,2,3,99,99,0,2,3,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,3,5,0,3,3,5,0,3,5,2,1,4,5,2,.990933
1,239,58,6,1,1,4,99,99,1,4,1,2,99,99,99,7,7,6,1,2,1,3,99,97,99,99,99,99,1,1,1,2,99,3,2,3,7,7,8,8,5,6,8,7,6,6,4,6,1,.892427
4,428,39,9,2,99,99,99,99,1,4,99,99,99,99,99,6,3,5,97,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,0,5,3,6,4,3,7,7,6,4,8,4,5,2,.755675
3,330,59,6,1,1,2,3,4,1,4,96,3,1,2,99,10,10,10,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,2,9,5,6,8,8,7,7,7,8,8,4,6,1,.997706
1,243,72,5,1,97,99,99,99,1,4,99,99,99,99,99,3,5,6,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,6,3,6,6,8,8,8,8,8,8,4,5,1,1.003383
12,632,90,3,1,97,99,99,99,1,4,2,1,99,99,99,6,7,5,1,2,1,99,99,97,99,99,99,99,2,2,2,99,99,999,2,7,9,7,8,10,6,7,6,6,7,8,4,5,2,1.205873
3,337,998,9,1,97,99,99,99,1,4,99,99,99,99,99,5,5,5,1,2,98,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,5,5,5,5,5,5,5,5,5,5,4,5,1,.839838
4,429,65,5,1,97,99,99,99,1,2,3,4,99,99,99,5,9,6,1,2,1,2,3,97,99,99,99,99,2,2,2,99,99,999,2,5,7,5,5,5,7,5,4,6,4,3,4,7,2,1.009658
11,555,89,3,1,97,99,99,99,1,4,99,99,99,99,99,5,5,3,2,99,3,99,99,97,99,99,99,99,2,2,2,99,99,999,2,10,10,10,10,10,8,10,10,10,10,10,4,7,1,1.579676
1,242,81,4,1,1,2,4,99,1,4,99,99,99,99,99,10,10,8,1,2,1,2,3,97,99,99,99,99,2,1,2,99,99,999,1,5,7,7,3,6,4,7,6,3,5,5,4,7,1,.984658
2,112,72,5,1,97,99,99,99,1,4,99,99,99,99,99,5,5,5,97,99,97,99,99,97,99,99,99,99,1,1,1,2,99,998,1,2,2,5,7,5,2,7,5,5,5,2,4,5,1,.968423
6,812,65,5,1,97,99,99,99,1,4,99,99,99,99,99,8,8,8,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,8,8,8,9,8,9,9,4,7,1,1.08167
4,433,64,5,1,97,99,99,99,1,4,99,99,99,99,99,6,2,4,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,3,7,3,3,5,3,7,7,7,6,7,4,8,1,1.027885
10,521,998,3,1,2,4,99,99,1,4,99,99,99,99,99,5,5,5,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,4,5,4,5,2,4,5,5,5,5,4,6,2,1.35388
6,815,91,3,1,97,99,99,99,1,4,2,99,99,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,5,5,5,5,5,5,5,4,7,1,1.293322
15,956,47,8,1,97,99,99,99,1,1,3,99,99,99,99,3,5,5,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,2,2,5,5,2,2,5,5,5,2,2,5,1,.807965
13,604,48,8,1,1,4,99,99,1,4,1,2,3,99,99,9,8,8,2,99,2,99,99,97,99,99,99,99,2,2,2,99,99,999,2,6,8,8,7,9,8,9,8,9,8,8,4,8,1,.746412
6,829,41,9,1,97,99,99,99,1,4,99,99,99,99,99,6,6,98,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,6,7,6,7,6,7,6,7,7,6,4,5,2,.795416
2,112,35,10,2,99,99,99,99,1,4,99,99,99,99,99,0,0,98,2,99,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,4,4,2,.885256
1,242,80,4,1,97,99,99,99,1,4,2,99,99,99,99,8,7,7,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,6,7,7,6,5,7,5,5,6,4,7,1,.984658
1,220,70,5,1,2,3,4,99,1,1,4,99,99,99,99,7,7,7,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,6,8,7,9,7,6,8,9,8,7,8,4,4,1,1.003383
